fTNear,fTFar,fDelT,fQNear,fQFar,d
1240916279,1240916298,19,722,4044,40
1241994177,1241994171,-6,1076,4433,40
1242928203,1242928196,-7,1059,3305,40
1243858290,1243858284,-6,1203,3150,40
1244508711,1244508720,9,268,1452,40
1244668770,1244668762,-8,984,4097,40
1247040549,1247040541,-8,798,2141,40
1247624678,1247624670,-8,262,876,40
1249571519,1249571513,-6,884,2820,40
1256899370,1256899368,-2,1147,1868,40
1263967494,1263967487,-7,1974,6453,40
1265560747,1265560740,-7,1227,3210,40
1266415551,1266415544,-7,1107,3865,40
1266981537,1266981542,5,4058,3366,40
1268513022,1268513018,-4,1241,4015,40
1269145411,1269145409,-2,1388,2572,40
1270182376,1270182376,0,10951,14652,40
1274095233,1274095228,-5,702,2940,40
1281115504,1281115500,-4,1029,4233,40
1281590871,1281590851,-20,190,1333,40
1291642630,1291642625,-5,826,3651,40
1297801142,1297801136,-6,1012,3981,40
1298303198,1298303208,10,18119,22668,40
1308648766,1308648759,-7,1347,5654,40
1311514967,1311514964,-3,177,1227,40
1315974505,1315974499,-6,1428,3335,40
1322360166,1322360169,3,1499,631,40
1328152974,1328152980,6,1674,1080,40
1328812895,1328812889,-6,1301,3974,40
1329163415,1329163427,12,267,993,40
1334591681,1334591675,-6,1081,2608,40
1349646154,1349646149,-5,783,1592,40
1352340542,1352340536,-6,1945,6646,40
1358732663,1358732659,-4,1142,3305,40
1359082743,1359082736,-7,912,3104,40
1369917946,1369917945,-1,1165,1720,40
1372576332,1372576349,17,364,850,40
1386807182,1386807174,-8,850,2644,40
1390110902,1390110897,-5,955,4221,40
1390477934,1390477952,18,430,2328,40
1392396845,1392396842,-3,1403,2920,40
1393291253,1393291274,21,708,2589,40
1393553749,1393553746,-3,1558,4137,40
1398360871,1398360866,-5,994,3289,40
1402244681,1402244677,-4,1280,3067,40
1402550158,1402550153,-5,1278,4492,40
1404468463,1404468456,-7,843,3663,40
1406070526,1406070521,-5,784,3253,40
1406990324,1406990305,-19,1080,3127,40
1428751883,1428751877,-6,1403,3865,40
1431678538,1431678535,-3,726,3255,40
1432981750,1432981753,3,2694,1968,40
1436192364,1436192370,6,3381,1374,40
1447965881,1447965874,-7,1320,5087,40
1450356899,1450356894,-5,970,2250,40
1452088549,1452088544,-5,777,3104,40
1455620410,1455620409,-1,1523,2284,40
1469526282,1469526285,3,3266,3030,40
1469681525,1469681518,-7,1146,3895,40
1471828130,1471828130,0,2891,4453,40
